"@timestamp","_id","_index","_score","_type",agent,"agent.keyword",bytes,clientip,"event.dataset",extension,"extension.keyword","geo.coordinates","geo.dest","geo.src","geo.srcdest",host,"host.keyword","hour_of_day",index,"index.keyword",ip,"machine.os","machine.os.keyword","machine.ram",memory,message,"message.keyword",phpmemory,referer,request,"request.keyword",response,"response.keyword",tags,"tags.keyword",timestamp,url,"url.keyword","utc_time"
"Jul 1, 2023 @ 15:01:55.995","ia94F4kB_MXBIRPNEim7","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","5,929","106.165.203.119","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -114.6232931,
    34.76619444
  ],
  ""type"": ""Point""
}",NG,US,"US:NG","www.elastic.co","www.elastic.co",19,"kibana_sample_data_logs","kibana_sample_data_logs","106.165.203.119",ios,ios,"11,811,160,064","-","106.165.203.119 - - [2018-07-28T19:01:55.995Z] ""GET /apm HTTP/1.1"" 200 5929 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","106.165.203.119 - - [2018-07-28T19:01:55.995Z] ""GET /apm HTTP/1.1"" 200 5929 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","-","http://twitter.com/success/kenneth-d-cameron","/apm","/apm",200,200,"success, info","success, info","Jul 1, 2023 @ 15:01:55.995","https://www.elastic.co/downloads/apm","https://www.elastic.co/downloads/apm","Jul 1, 2023 @ 15:01:55.995"
"Jul 1, 2023 @ 14:50:17.961","ta94F4kB_MXBIRPNEim7","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","9,589","243.189.131.153","sample_web_logs",deb,deb,"{
  ""coordinates"": [
    -85.89634556,
    39.26191861
  ],
  ""type"": ""Point""
}",CL,US,"US:CL","artifacts.elastic.co","artifacts.elastic.co",18,"kibana_sample_data_logs","kibana_sample_data_logs","243.189.131.153","win 7","win 7","12,884,901,888","-","243.189.131.153 - - [2018-07-28T18:50:17.961Z] ""GET /beats/metricbeat/metricbeat-6.3.2-amd64.deb HTTP/1.1"" 200 9589 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","243.189.131.153 - - [2018-07-28T18:50:17.961Z] ""GET /beats/metricbeat/metricbeat-6.3.2-amd64.deb HTTP/1.1"" 200 9589 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","-","http://facebook.com/success/james-halsell","/beats/metricbeat/metricbeat-6.3.2-amd64.deb","/beats/metricbeat/metricbeat-6.3.2-amd64.deb",200,200,"success, info","success, info","Jul 1, 2023 @ 14:50:17.961","https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","Jul 1, 2023 @ 14:50:17.961"
"Jul 1, 2023 @ 14:46:55.435","na94F4kB_MXBIRPNEim7","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","6,158","250.240.211.48","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -118.0845528,
    34.62938889
  ],
  ""type"": ""Point""
}",ES,US,"US:ES","www.elastic.co","www.elastic.co",18,"kibana_sample_data_logs","kibana_sample_data_logs","250.240.211.48","win 7","win 7","8,589,934,592","-","250.240.211.48 - - [2018-07-28T18:46:55.435Z] ""GET /beats/filebeat HTTP/1.1"" 200 6158 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","250.240.211.48 - - [2018-07-28T18:46:55.435Z] ""GET /beats/filebeat HTTP/1.1"" 200 6158 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","-","http://www.elastic-elastic-elastic.com/success/loren-acton","/beats/filebeat","/beats/filebeat",200,200,"success, info","success, info","Jul 1, 2023 @ 14:46:55.435","https://www.elastic.co/downloads/beats/filebeat","https://www.elastic.co/downloads/beats/filebeat","Jul 1, 2023 @ 14:46:55.435"
"Jul 1, 2023 @ 14:38:44.150","Sq94F4kB_MXBIRPNEiko","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","3,193","108.89.189.175","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -90.15622111,
    38.57072444
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","www.elastic.co","www.elastic.co",18,"kibana_sample_data_logs","kibana_sample_data_logs","108.89.189.175",osx,osx,"12,884,901,888","-","108.89.189.175 - - [2018-07-28T18:38:44.150Z] ""GET /enterprise HTTP/1.1"" 200 3193 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","108.89.189.175 - - [2018-07-28T18:38:44.150Z] ""GET /enterprise HTTP/1.1"" 200 3193 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","-","http://www.elastic-elastic-elastic.com/success/william-gregory","/enterprise","/enterprise",200,200,"success, info","success, info","Jul 1, 2023 @ 14:38:44.150","https://www.elastic.co/downloads/enterprise","https://www.elastic.co/downloads/enterprise","Jul 1, 2023 @ 14:38:44.150"
"Jul 1, 2023 @ 14:27:02.576","3a94F4kB_MXBIRPNEim7","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","3,121","252.49.116.60","sample_web_logs",zip,zip,"{
  ""coordinates"": [
    -78.88,
    34.99147222
  ],
  ""type"": ""Point""
}",VN,US,"US:VN","artifacts.elastic.co","artifacts.elastic.co",18,"kibana_sample_data_logs","kibana_sample_data_logs","252.49.116.60","win 7","win 7","16,106,127,360","-","252.49.116.60 - - [2018-07-28T18:27:02.576Z] ""GET /elasticsearch/elasticsearch-6.3.2.zip HTTP/1.1"" 200 3121 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","252.49.116.60 - - [2018-07-28T18:27:02.576Z] ""GET /elasticsearch/elasticsearch-6.3.2.zip HTTP/1.1"" 200 3121 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","-","http://www.elastic-elastic-elastic.com/success/gregory-chamitoff","/elasticsearch/elasticsearch-6.3.2.zip","/elasticsearch/elasticsearch-6.3.2.zip",200,200,"success, info","success, info","Jul 1, 2023 @ 14:27:02.576","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","Jul 1, 2023 @ 14:27:02.576"
"Jul 1, 2023 @ 13:57:54.493","CK94F4kB_MXBIRPNEiq7","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","6,127","172.71.191.193","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -88.03442194,
    43.11092694
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","artifacts.elastic.co","artifacts.elastic.co",17,"kibana_sample_data_logs","kibana_sample_data_logs","172.71.191.193",osx,osx,"8,589,934,592","-","172.71.191.193 - - [2018-07-28T17:57:54.493Z] ""GET /kibana/kibana-6.3.2-darwin-x86_64.tar.gz HTTP/1.1"" 404 6127 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","172.71.191.193 - - [2018-07-28T17:57:54.493Z] ""GET /kibana/kibana-6.3.2-darwin-x86_64.tar.gz HTTP/1.1"" 404 6127 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://facebook.com/success/patricia-robertson","/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","/kibana/kibana-6.3.2-darwin-x86_64.tar.gz",404,404,"success, security","success, security","Jul 1, 2023 @ 13:57:54.493","https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","Jul 1, 2023 @ 13:57:54.493"
"Jul 1, 2023 @ 13:51:47.373","kq94F4kB_MXBIRPNEim7","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","4,892","128.194.160.151","sample_web_logs",css,css,"{
  ""coordinates"": [
    -83.53040889,
    42.2379275
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",17,"kibana_sample_data_logs","kibana_sample_data_logs","128.194.160.151",ios,ios,"10,737,418,240","-","128.194.160.151 - - [2018-07-28T17:51:47.373Z] ""GET /styles/pretty-layout.css HTTP/1.1"" 200 4892 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","128.194.160.151 - - [2018-07-28T17:51:47.373Z] ""GET /styles/pretty-layout.css HTTP/1.1"" 200 4892 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","-","http://www.elastic-elastic-elastic.com/success/lev-dyomin","/styles/pretty-layout.css","/styles/pretty-layout.css",200,200,"success, info","success, info","Jul 1, 2023 @ 13:51:47.373","https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","Jul 1, 2023 @ 13:51:47.373"
"Jul 1, 2023 @ 13:51:26.687","gq94F4kB_MXBIRPNEiko","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","4,507","99.76.103.49","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -157.0962561,
    21.15288583
  ],
  ""type"": ""Point""
}",VE,US,"US:VE","www.elastic.co","www.elastic.co",17,"kibana_sample_data_logs","kibana_sample_data_logs","99.76.103.49",ios,ios,"16,106,127,360","-","99.76.103.49 - - [2018-07-28T17:51:26.687Z] ""GET /beats/metricbeat HTTP/1.1"" 200 4507 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","99.76.103.49 - - [2018-07-28T17:51:26.687Z] ""GET /beats/metricbeat HTTP/1.1"" 200 4507 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","-","http://nytimes.com/success/virgil-i-gus-grissom","/beats/metricbeat","/beats/metricbeat",200,200,"success, info","success, info","Jul 1, 2023 @ 13:51:26.687","https://www.elastic.co/downloads/beats/metricbeat","https://www.elastic.co/downloads/beats/metricbeat","Jul 1, 2023 @ 13:51:26.687"
"Jul 1, 2023 @ 13:50:53.556","xK94F4kB_MXBIRPNEim7","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","3,492","139.85.198.193","sample_web_logs",zip,zip,"{
  ""coordinates"": [
    -80.63455083,
    32.4121375
  ],
  ""type"": ""Point""
}",RU,US,"US:RU","artifacts.elastic.co","artifacts.elastic.co",17,"kibana_sample_data_logs","kibana_sample_data_logs","139.85.198.193","win 7","win 7","12,884,901,888","-","139.85.198.193 - - [2018-07-28T17:50:53.556Z] ""GET /kibana/kibana-6.3.2-windows-x86_64.zip HTTP/1.1"" 200 3492 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","139.85.198.193 - - [2018-07-28T17:50:53.556Z] ""GET /kibana/kibana-6.3.2-windows-x86_64.zip HTTP/1.1"" 200 3492 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","-","http://facebook.com/success/l-opold-eyharts","/kibana/kibana-6.3.2-windows-x86_64.zip","/kibana/kibana-6.3.2-windows-x86_64.zip",200,200,"success, info","success, info","Jul 1, 2023 @ 13:50:53.556","https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","Jul 1, 2023 @ 13:50:53.556"
"Jul 1, 2023 @ 13:47:29.590","ZK94F4kB_MXBIRPNEiko","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","7,219","221.224.196.224","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -119.2365039,
    35.74558056
  ],
  ""type"": ""Point""
}",NO,US,"US:NO","artifacts.elastic.co","artifacts.elastic.co",17,"kibana_sample_data_logs","kibana_sample_data_logs","221.224.196.224","win 8","win 8","7,516,192,768","-","221.224.196.224 - - [2018-07-28T17:47:29.590Z] ""GET /beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz HTTP/1.1"" 200 7219 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","221.224.196.224 - - [2018-07-28T17:47:29.590Z] ""GET /beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz HTTP/1.1"" 200 7219 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://facebook.com/success/mario-runco-jr-","/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz",200,200,"success, info","success, info","Jul 1, 2023 @ 13:47:29.590","https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","Jul 1, 2023 @ 13:47:29.590"
"Jul 1, 2023 @ 13:42:28.276","zq94F4kB_MXBIRPNEim7","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1",102,"2.49.53.218","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -132.9600567,
    56.81131972
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","www.elastic.co","www.elastic.co",17,"kibana_sample_data_logs","kibana_sample_data_logs","2.49.53.218","win xp","win xp","16,106,127,360","-","2.49.53.218 - - [2018-07-28T17:42:28.276Z] ""GET /site-search HTTP/1.1"" 200 102 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","2.49.53.218 - - [2018-07-28T17:42:28.276Z] ""GET /site-search HTTP/1.1"" 200 102 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://twitter.com/success/ronald-mcnair","/site-search","/site-search",200,200,"success, info","success, info","Jul 1, 2023 @ 13:42:28.276","https://www.elastic.co/solutions/site-search","https://www.elastic.co/solutions/site-search","Jul 1, 2023 @ 13:42:28.276"
"Jul 1, 2023 @ 13:39:05.137","X694F4kB_MXBIRPNEiko","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","9,608","240.150.239.160","sample_web_logs",css,css,"{
  ""coordinates"": [
    -90.75866944,
    46.78865556
  ],
  ""type"": ""Point""
}",BO,US,"US:BO","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",17,"kibana_sample_data_logs","kibana_sample_data_logs","240.150.239.160",osx,osx,"11,811,160,064","-","240.150.239.160 - - [2018-07-28T17:39:05.137Z] ""GET /styles/ad-blocker.css HTTP/1.1"" 200 9608 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","240.150.239.160 - - [2018-07-28T17:39:05.137Z] ""GET /styles/ad-blocker.css HTTP/1.1"" 200 9608 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://twitter.com/success/sergei-revin","/styles/ad-blocker.css","/styles/ad-blocker.css",200,200,"success, security","success, security","Jul 1, 2023 @ 13:39:05.137","https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","Jul 1, 2023 @ 13:39:05.137"
"Jul 1, 2023 @ 13:28:31.853","eK94F4kB_MXBIRPNEiko","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","3,733","236.212.255.77","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -89.53073222,
    43.11424444
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","www.elastic.co","www.elastic.co",17,"kibana_sample_data_logs","kibana_sample_data_logs","236.212.255.77",ios,ios,"8,589,934,592","-","236.212.255.77 - - [2018-07-28T17:28:31.853Z] ""GET / HTTP/1.1"" 200 3733 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","236.212.255.77 - - [2018-07-28T17:28:31.853Z] ""GET / HTTP/1.1"" 200 3733 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://nytimes.com/success/alexander-poleshchuk","/","/",200,200,"success, info","success, info","Jul 1, 2023 @ 13:28:31.853","https://www.elastic.co/downloads","https://www.elastic.co/downloads","Jul 1, 2023 @ 13:28:31.853"
"Jul 1, 2023 @ 13:22:04.069","Nq94F4kB_MXBIRPNEiko","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","9,448","205.47.91.78","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -92.08538861,
    33.56044333
  ],
  ""type"": ""Point""
}",BR,US,"US:BR","www.elastic.co","www.elastic.co",17,"kibana_sample_data_logs","kibana_sample_data_logs","205.47.91.78","win xp","win xp","32,212,254,720","-","205.47.91.78 - - [2018-07-28T17:22:04.069Z] ""GET /elasticsearch HTTP/1.1"" 200 9448 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","205.47.91.78 - - [2018-07-28T17:22:04.069Z] ""GET /elasticsearch HTTP/1.1"" 200 9448 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://www.elastic-elastic-elastic.com/success/yuri-romanenko","/elasticsearch","/elasticsearch",200,200,"success, info","success, info","Jul 1, 2023 @ 13:22:04.069","https://www.elastic.co/downloads/elasticsearch","https://www.elastic.co/downloads/elasticsearch","Jul 1, 2023 @ 13:22:04.069"
"Jul 1, 2023 @ 13:20:15.883","jq94F4kB_MXBIRPNEim7","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24",429,"131.67.252.115","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -95.10940833,
    43.91340167
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","www.elastic.co","www.elastic.co",17,"kibana_sample_data_logs","kibana_sample_data_logs","131.67.252.115","win 8","win 8","18,253,611,008","-","131.67.252.115 - - [2018-07-28T17:20:15.883Z] ""GET /security-analytics HTTP/1.1"" 200 429 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","131.67.252.115 - - [2018-07-28T17:20:15.883Z] ""GET /security-analytics HTTP/1.1"" 200 429 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","-","http://www.elastic-elastic-elastic.com/success/chen-quan","/security-analytics","/security-analytics",200,200,"success, info","success, info","Jul 1, 2023 @ 13:20:15.883","https://www.elastic.co/solutions/security-analytics","https://www.elastic.co/solutions/security-analytics","Jul 1, 2023 @ 13:20:15.883"
"Jul 1, 2023 @ 13:05:23.466","6694F4kB_MXBIRPNEim7","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","6,565","125.14.31.252","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -81.10898917,
    33.30515528
  ],
  ""type"": ""Point""
}",ET,US,"US:ET","www.elastic.co","www.elastic.co",17,"kibana_sample_data_logs","kibana_sample_data_logs","125.14.31.252",osx,osx,"12,884,901,888","-","125.14.31.252 - - [2018-07-28T17:05:23.466Z] ""GET /beats HTTP/1.1"" 200 6565 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","125.14.31.252 - - [2018-07-28T17:05:23.466Z] ""GET /beats HTTP/1.1"" 200 6565 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://twitter.com/error/scott-altman","/beats","/beats",200,200,"success, info","success, info","Jul 1, 2023 @ 13:05:23.466","https://www.elastic.co/downloads/beats","https://www.elastic.co/downloads/beats","Jul 1, 2023 @ 13:05:23.466"
"Jul 1, 2023 @ 13:05:21.978","Wq94F4kB_MXBIRPNEiko","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","6,033","144.179.84.144","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -121.4102706,
    36.89334528
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","www.elastic.co","www.elastic.co",17,"kibana_sample_data_logs","kibana_sample_data_logs","144.179.84.144",ios,ios,"12,884,901,888","-","144.179.84.144 - - [2018-07-28T17:05:21.978Z] ""GET /beats/filebeat HTTP/1.1"" 200 6033 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","144.179.84.144 - - [2018-07-28T17:05:21.978Z] ""GET /beats/filebeat HTTP/1.1"" 200 6033 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://twitter.com/success/donald-peterson","/beats/filebeat","/beats/filebeat",200,200,"success, info","success, info","Jul 1, 2023 @ 13:05:21.978","https://www.elastic.co/downloads/beats/filebeat","https://www.elastic.co/downloads/beats/filebeat","Jul 1, 2023 @ 13:05:21.978"
"Jul 1, 2023 @ 13:03:14.262","2694F4kB_MXBIRPNEim7","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","3,948","112.82.236.207","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -95.09389722,
    35.28910556
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","www.elastic.co","www.elastic.co",17,"kibana_sample_data_logs","kibana_sample_data_logs","112.82.236.207",osx,osx,"21,474,836,480","-","112.82.236.207 - - [2018-07-28T17:03:14.262Z] ""GET /beats HTTP/1.1"" 200 3948 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","112.82.236.207 - - [2018-07-28T17:03:14.262Z] ""GET /beats HTTP/1.1"" 200 3948 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","-","http://www.elastic-elastic-elastic.com/success/georgi-shonin","/beats","/beats",200,200,"success, security","success, security","Jul 1, 2023 @ 13:03:14.262","https://www.elastic.co/downloads/beats","https://www.elastic.co/downloads/beats","Jul 1, 2023 @ 13:03:14.262"
